id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17809082,Grand Royal Condos-Toronto CN TOWER  3BEDROOM,115233095,Sam,,Waterfront Communities-The Island,43.64456,-79.38995,Entire home/apt,445,1,8,2018-09-03,0.38,3,164
17809919,Leslieville 2,116776713,Christine,,South Riverdale,43.65852,-79.33955,Private room,66,2,11,2018-09-23,0.49,3,0
17810700,Clean & Modern One Bedroom in East York,28515,Alexis,,Danforth East York,43.68647,-79.34142,Entire home/apt,90,3,62,2019-03-01,2.66,1,297
17812588,Eclectic home - cutest neighbourhood in Toronto!,4217989,Kelly,,Blake-Jones,43.67597,-79.33577,Entire home/apt,150,90,1,2017-05-13,0.05,1,215
17812903,"Room in a large, comfortable and quiet apartment",14191394,Mchendel,,Willowdale West,43.77648,-79.42925,Private room,35,2,28,2018-12-11,1.21,1,43
17813718,Entire 3 Bedroom Suite at Train Station & Subway,86803127,Richard,,Dufferin Grove,43.65683,-79.44748,Entire home/apt,80,1,84,2019-01-30,3.65,3,26
17814309,Private Bedroom 7min walk to Sheppard Subway,21737657,Darius,,Willowdale East,43.76159,-79.40289,Private room,39,1,28,2019-02-25,1.22,17,138
17815074,Spacious and Trendy Downtown Living,112133437,Ciara,,Niagara,43.6445,-79.41266,Entire home/apt,95,2,0,,,1,0
17822430,Bright 2 bedroom apartment in Don Mills,4339744,Sepehr,,Banbury-Don Mills,43.7364,-79.35322,Entire home/apt,95,2,9,2018-07-28,0.40,1,90
17822605,Condo/Liberty Village/Downtown,74331010,Hamid,,South Parkdale,43.63521,-79.42559,Entire home/apt,100,2,52,2019-01-05,2.19,1,51
17825709,"Glamorous Urban Oasis, High Above - Close to All",121855267,Emmanuel,,Cabbagetown-South St.James Town,43.66364,-79.37628,Entire home/apt,149,2,65,2019-02-24,2.79,1,86
17826727,Beautiful home in downtown Toronto,119040862,Cici,,Trinity-Bellwoods,43.65165,-79.4094,Entire home/apt,75,1,3,2017-04-01,0.13,1,6
17827344,Bright cozy apartment Downtown Toronto,37904410,Martyna,,Annex,43.67178,-79.41388,Entire home/apt,90,2,18,2017-09-10,0.77,1,0
17829200,Cosy Cabbagetown 2 Bedroom Guest Suite,2529808,Amy,,Cabbagetown-South St.James Town,43.66417,-79.36878,Entire home/apt,92,2,23,2018-11-12,1.46,1,0
17830449,Master bedroom in the heart of DT,121937028,Amber,,Waterfront Communities-The Island,43.64086,-79.38929,Private room,70,6,0,,,1,0
17830497,"West Toronto By The Lake, Close to HWY's, YYZ, GO",20226015,Michael,,Mimico (includes Humber Bay Shores),43.62394,-79.48945,Entire home/apt,119,3,57,2019-02-18,2.59,1,79
17832256,"Great location, big private bedroom in Korean Town",109263412,Frank,,Annex,43.66516,-79.41375,Private room,92,1,213,2019-02-24,8.96,3,73
17837571,Exclusive cosy 1 bed apt in Corso Italia near dt,122003908,Marcus,,Corso Italia-Davenport,43.67969,-79.43613,Entire home/apt,900,10,1,2018-04-30,0.10,1,0
17844228,Modern luxury private room,122062284,Ryan,,Waterfront Communities-The Island,43.64071,-79.38247,Private room,100,1,10,2017-07-30,0.45,4,0
17844492,Quiet room overlooking a garden,50328841,Lina,,Lawrence Park North,43.73054,-79.40822,Private room,32,7,10,2018-06-17,0.43,2,223
17845791,"Stylish,modern basement apartment+private bathroom",12698023,Ivan,,Pelmo Park-Humberlea,43.72898,-79.53079,Private room,46,1,108,2019-02-03,4.64,1,351
17846364,Nice Bright and spacious room in a House.,122085458,Sabina,,West Hill,43.76555,-79.18845,Private room,55,7,5,2018-08-31,0.40,3,310
17846519,Baldwin Village Studio Apartment,122091081,Z,,Kensington-Chinatown,43.65641,-79.39833,Entire home/apt,70,4,11,2017-07-25,0.49,1,0
17847665,Luxury Living on the Lake! 3bed Memorable Suite!!!,81151274,Kat,,Waterfront Communities-The Island,43.64241,-79.38178,Entire home/apt,299,1,194,2019-02-23,8.17,5,319
17848039,Deluxe Condo in Downtown Toronto,122110168,Monica,,Waterfront Communities-The Island,43.64297,-79.3826,Entire home/apt,145,4,26,2019-02-23,1.12,2,50
17855818,Vintage Style Apartment in Historic Annex,39924485,Nick,,Annex,43.66867,-79.41185,Entire home/apt,66,1,271,2019-03-05,11.53,2,190
17857409,Stunning Unit Heart of Yorkville,85109485,Pavel,,Annex,43.66924,-79.39274,Entire home/apt,141,18,17,2018-12-23,0.76,8,357
17857903,"Bright 1 Bedroom Unit + Parking, Yonge & Sheppard",85109485,Pavel,,Lansing-Westgate,43.76227,-79.41129,Entire home/apt,141,15,9,2018-10-31,0.39,8,322
17858553,"Hullmark Center 1+ Den + Parking, Yonge & Sheppard",85109485,Pavel,,Lansing-Westgate,43.76149,-79.41106,Entire home/apt,145,20,12,2019-02-18,0.56,8,352
17859904,Room for rent - Downtown Toronto,122228686,Bianca,,Bay Street Corridor,43.65499,-79.38734,Private room,975,90,0,,,1,363
17860249,Cheap and Comfortable Private Room,45770876,Charm,,Morningside,43.78462,-79.2053,Private room,35,2,6,2018-11-11,0.26,1,180
17864937,Private Bedroom 5 min to Yonge Subway Line,21737657,Darius,,Willowdale East,43.77149,-79.41064,Private room,42,1,39,2019-01-10,1.73,17,172
17874675,Minto Gardens Fully Furnished One Bedroom Plus Den,122372928,Alia,,Willowdale East,43.76097,-79.40921,Entire home/apt,90,30,11,2018-11-09,0.51,1,246
17877312,Mid Town Modern Luxury Furnished Apartment,122292964,Rose,,Oakwood Village,43.67954,-79.44188,Entire home/apt,234,2,0,,,4,315
17877649,Queen St W 1 suite room in new 2bedrooms condo,114175651,Christian,,South Parkdale,43.64092,-79.42426,Private room,60,1,23,2019-02-01,0.99,2,311
17877781,Double bed in Davisville,43225887,Susan,,Mount Pleasant East,43.70197,-79.38329,Private room,55,1,41,2019-02-09,1.76,2,154
17887504,VERY Large FAMILY SIZE 2 bedroom Bay Street CONDO,55442,Furnished Condo Toronto,,Bay Street Corridor,43.66151,-79.38597,Entire home/apt,488,2,3,2018-09-03,0.15,4,318
17888437,EnCore @ Downtown Toronto - Financial District,122519100,Alexia,,Bay Street Corridor,43.65008,-79.3828,Entire home/apt,99,2,120,2019-02-21,5.09,1,65
17888829,The Cosmo @ Downtown Toronto - Financial District,122518641,Sandiee,,Bay Street Corridor,43.65131,-79.38379,Entire home/apt,99,2,101,2019-02-24,4.27,1,38
17889078,"Bright, Clean 1 Bedroom - the Beach",459531,Mei,,East End-Danforth,43.68009,-79.29718,Entire home/apt,70,5,9,2018-08-18,0.45,2,43
17889165,Victorian charmer close to downtown!,12193064,Freddie,,South Riverdale,43.66613,-79.34545,Entire home/apt,150,14,6,2018-08-15,0.30,1,93
17889934,Amazing one bedroom with view of the lake,9775152,Talal,,Waterfront Communities-The Island,43.64044,-79.39194,Entire home/apt,196,4,0,,,1,88
17891645,Beautiful Brand New Luxurious Condo near CN Tower,52866643,Riley,,Waterfront Communities-The Island,43.64339,-79.37672,Entire home/apt,84,3,40,2018-12-28,1.69,1,155
17891975,Family friendly house Toronto,29456355,Estelle,,Lawrence Park North,43.7305,-79.39645,Entire home/apt,200,6,4,2019-01-03,0.20,1,68
17892256,Cozy 2 bedroom apt steps from Trinity Bellwoods,22052657,Stefan,,Niagara,43.64348,-79.41277,Entire home/apt,202,2,76,2019-03-01,3.34,1,28
17892451,DIAMONDVHT Executive Suites VIEW FROM THE TOP,50396723,Rika,,Waterfront Communities-The Island,43.64213,-79.38093,Entire home/apt,260,1,20,2019-02-15,1.04,10,352
17893194,"Bright, comfy room with private bathroom",91175494,Alison,,Roncesvalles,43.64251,-79.43913,Private room,46,2,7,2018-05-28,0.31,1,0
17893264,Bright and spacious apt in Roncesvalles Village,122573857,Richard,,Roncesvalles,43.65135,-79.44943,Entire home/apt,141,3,40,2018-08-30,1.80,1,65
17893863,Walk to University of Toronto from a Charming House,29832197,Jordan,,University,43.66061,-79.40186,Entire home/apt,401,1,129,2019-03-01,5.97,2,174
17899718,"Quiet, clean and affordable, 1 min walk to subway",1919267,Mark,,East End-Danforth,43.69036,-79.29922,Private room,55,2,0,,,1,0
17904634,Bright bedroom in house,9304768,Eris,,Palmerston-Little Italy,43.65962,-79.41788,Private room,40,2,0,,,2,0
17905708,New! Clean Cute Private Unit Royal York/Queensway!,30835389,Alex,,Stonegate-Queensway,43.62629,-79.50424,Entire home/apt,80,1,153,2019-03-04,6.49,1,135
17907034,Cozy 1 Bdrm Basement Apt with Private Entrance,16443592,Jenny,,Danforth East York,43.68718,-79.33835,Entire home/apt,55,5,30,2018-10-27,1.30,1,0
17907474,"Executive suite, Stunning views, Heart of Downtown",47437945,Ambreen,,Waterfront Communities-The Island,43.64475,-79.39055,Entire home/apt,155,1,102,2019-02-18,4.59,4,159
17907923,Sunny Room w/ Queen Bed by Kensington Market,122740198,Rua,,University,43.65793,-79.40067,Private room,80,2,14,2019-01-21,0.62,3,347
17908197,Charming 1 Bedroom Apartment in Roncesvalles,15542481,Jasmeen,,Roncesvalles,43.65569,-79.45103,Entire home/apt,64,2,4,2017-06-04,0.17,1,0
17909208,"Cool, Cozy Condo - West Queen West",483478,Carmela,,Little Portugal,43.64129,-79.42252,Entire home/apt,121,3,5,2018-07-07,0.22,1,0
17909777,Cute and Creative Studio,122760876,C,,Old East York,43.69326,-79.34332,Shared room,19,1,0,,,1,0
17909912,Amazing Luxury 1 BDR unit /Parking/ location/ wifi,54422135,Afi,,Willowdale East,43.76087,-79.40965,Entire home/apt,129,1,5,2019-02-24,0.22,14,334
17916057,Friendly and comfort,122818931,Pipiwa,,Steeles,43.81512,-79.31314,Private room,78,1,157,2019-02-23,7.00,1,0
17916218,"Private Condo Free Indoor Prkg, 20 Mins to Dtwn TO",122820531,Sherry,,Flemingdon Park,43.71179,-79.32304,Entire home/apt,121,365,17,2017-11-29,0.75,1,0
17919847,Home Sweet Beach,41110389,Amy,,Woodbine Corridor,43.66757,-79.31298,Private room,33,7,21,2018-04-20,0.91,1,0
17921274,Lovely First floor room in a Charming Bungalow.,122085458,Sabina,,West Hill,43.76535,-79.18973,Private room,46,5,2,2018-09-15,0.27,3,365
17922545,MODERN 2BDRM TOWNHOUSE W/PARKING  - 5MIN TO SUBWAY,1349884,Justin,,Newtonbrook West,43.78045,-79.41919,Entire home/apt,139,2,110,2019-02-15,4.95,1,75
17922584,Spacious condo in the heart of downtown TO,25133016,Allison,,Waterfront Communities-The Island,43.64472,-79.39272,Entire home/apt,200,2,0,,,1,0
17923059,Downtown Condo:  Davisville Village: FREE PARKING!,122883325,Conor,,Mount Pleasant West,43.69728,-79.39241,Entire home/apt,129,1,10,2017-08-02,0.45,1,0
17924185,Downtown Neighbourhood Garden Apt,40013371,Julie,,North Riverdale,43.67129,-79.34763,Entire home/apt,115,7,35,2019-01-31,1.72,1,47
17925328,"Panoramic Apt w CityHall View, Busines District To",19509784,Kevin,,Bay Street Corridor,43.65028,-79.38191,Entire home/apt,99,1,116,2019-03-04,4.96,13,228
17940579,Windows Galore in Modern Apartment near Waterfront,123069773,William,,Waterfront Communities-The Island,43.6406,-79.39055,Entire home/apt,695,6,8,2018-08-26,0.40,1,176
17942852,Luxurious Subpenthouse 1300 SQFT with Lake Views,46957011,Tarit,,Waterfront Communities-The Island,43.64074,-79.39789,Entire home/apt,339,2,61,2019-02-24,2.76,1,333
17951694,"United Upper, parking included",90837341,Krystal,,Malvern,43.79876,-79.21184,Entire home/apt,210,2,85,2019-02-26,3.61,2,188
17952243,Peaceful 1 bedroom,13756112,Jeannine,,Trinity-Bellwoods,43.64723,-79.42329,Entire home/apt,64,5,4,2018-07-20,0.17,1,0
17955142,Leo - Coxwell Subway Station,123205575,Uncle Ben & Greg,,Danforth,43.68521,-79.32203,Private room,35,1,63,2019-02-17,2.72,8,0
17956509,Scoop up this Beaches Bachelor Pad!,123223170,Meray,,The Beaches,43.67249,-79.29964,Private room,50,2,80,2019-02-18,3.57,1,131
17956565,Aries - Coxwell Subway Station,123205575,Uncle Ben & Greg,,Danforth,43.68483,-79.32234,Private room,40,1,41,2019-01-16,1.84,8,0
17958061,Taurus Ensuite - Coxwell Subway Station,123205575,Uncle Ben & Greg,,Danforth,43.68504,-79.32142,Private room,51,1,55,2019-02-17,2.34,8,3
17958420,Townhouse On Harbourfront  Near Major Attractions,123245799,Ny,,Niagara,43.63422,-79.39909,Private room,88,2,3,2018-09-08,0.42,1,179
17959161,Apartment in 'The Market',22556243,Aaron,,Kensington-Chinatown,43.6534,-79.40128,Private room,66,1,0,,,1,0
17959234,Aquarius - Coxwell Subway Station,123205575,Uncle Ben & Greg,,Woodbine Corridor,43.68315,-79.32298,Private room,52,1,62,2019-01-17,2.69,8,0
17959396,Sagittarius - Coxwell Subway Station,123205575,Uncle Ben & Greg,,Danforth,43.68458,-79.32364,Private room,39,1,23,2019-02-15,1.00,8,0
17959863,Great View+ Free Parking in a luxury condo,123266075,Julia,,Newtonbrook West,43.7797,-79.41936,Shared room,60,1,88,2019-01-06,3.82,3,85
17960555,Authentic Parkdale friendly tasty and fun come see,4047966,Spencer,,Roncesvalles,43.64466,-79.43586,Entire home/apt,121,1,1,2017-05-27,0.05,1,364
17960571,Capricorn - Coxwell Subway Station,123205575,Uncle Ben & Greg,,Danforth,43.68485,-79.3233,Private room,33,1,44,2019-02-19,1.87,8,65
17962920,"Spacious, sun-filled 2 bedroom suite",62761900,Lynda,,Ionview,43.73239,-79.27455,Entire home/apt,108,2,10,2019-01-21,0.46,2,180
17971401,Your Home in the Entertainment District,3426046,Jerry,,Waterfront Communities-The Island,43.64752,-79.39515,Entire home/apt,179,2,167,2019-03-03,7.15,1,39
17973204,YORKVILLE condo with Majestic Toronto views,78278259,Bellamond,,Annex,43.66943,-79.39357,Entire home/apt,138,3,0,,,2,364
17977434,New Spacious Basement Apartment (A) + free parking,93739862,Leyla,,Don Valley Village,43.78718,-79.34472,Private room,42,2,37,2019-01-10,1.62,2,81
17978819,Downtown Luxurious Suite with Best View in Toronto,123495573,Mike,,Waterfront Communities-The Island,43.64202,-79.38308,Entire home/apt,196,1,210,2019-03-05,9.69,2,1
17979234,"Explore Toronto from a Sleek, Contemporary Condo",123500923,Richard,,Waterfront Communities-The Island,43.64439,-79.38974,Entire home/apt,95,3,111,2019-02-25,4.81,2,156
17979283,"Studio Apartment, Convenient and Quiet",15643552,Jelena,,Casa Loma,43.68545,-79.402,Entire home/apt,75,1,9,2018-06-24,0.39,1,0
17980696,2 Story condo - Private Terrace with CN Tower view,121550349,Alex,,Waterfront Communities-The Island,43.64213,-79.40018,Entire home/apt,210,2,11,2018-09-30,1.32,1,0
17981487,Scenic Modern Condo,122406705,Alanna And Nick,,Parkwoods-Donalda,43.75201,-79.33383,Entire home/apt,86,2,7,2017-09-29,0.33,3,0
17982291,Amazing Private Bedroom @ amazing Kensingon Market,123527806,Soudi,,Kensington-Chinatown,43.65602,-79.40359,Private room,43,15,23,2018-12-30,1.05,3,324
17982470,room for quiet professional people,112802789,XueYong,,Pleasant View,43.79093,-79.34191,Private room,23,1,2,2018-09-24,0.36,5,90
17986457,Fantastic 1 Bedroom With Parking!,123410931,Michael,,Church-Yonge Corridor,43.67019,-79.38404,Entire home/apt,115,4,11,2018-07-01,0.49,1,0
17987503,Private place on the Queensway- 15% less/week,122510126,Besa,,Stonegate-Queensway,43.6256,-79.51234,Private room,110,4,18,2018-11-16,0.96,1,180
17990090,Brand New Condo In Downtown Toronto,10467956,S,,Niagara,43.63939,-79.41207,Entire home/apt,75,1,13,2018-09-02,0.57,3,0
17990666,Bright & Clean Studio in the heart of Toronto,19988651,Camila,,North St.James Town,43.66744,-79.3785,Entire home/apt,110,1,69,2019-02-17,3.03,1,0
17991171,Cool Little Space,183071,Kyle,,Oakridge,43.69255,-79.28553,Entire home/apt,60,2,33,2018-12-15,1.53,2,303
17992558,Cozy basement apartment,123627491,Daryush,,Bayview Village,43.77501,-79.38838,Entire home/apt,75,2,9,2017-08-28,0.39,1,0
17992801,Waterfront Luxury  Stay with Lake View,7863853,Allen,,Mimico (includes Humber Bay Shores),43.62341,-79.484,Entire home/apt,99,3,13,2018-09-01,0.91,2,177
17993286,Illumination,113701340,Clarita ( Claire),,Clanton Park,43.73407,-79.44105,Private room,35,28,3,2019-01-03,0.14,6,282
17995423,Paris,113701340,Clarita ( Claire),,Clanton Park,43.73606,-79.44206,Private room,31,30,2,2018-12-22,0.09,6,250
18004344,Cozy 1 master bedroom,105368867,Eduard,,Bathurst Manor,43.75374,-79.45138,Private room,38,2,22,2018-09-30,0.98,2,94
18006119,Room with private bath,6590637,Joe,,Rockcliffe-Smythe,43.6671,-79.50191,Private room,100,1,1,2018-08-02,0.14,1,89
18006359,Relax on the Leafy Deck at a Victorian Duplex Loft,250209,Athena,,Moss Park,43.65307,-79.3721,Entire home/apt,197,1,121,2019-02-22,5.42,2,241
18007042,Spacious 3BR/2B in Superb location Toronto Centre,123780477,Richard,,Church-Yonge Corridor,43.66964,-79.38527,Entire home/apt,249,2,67,2019-03-01,3.01,1,84
18007993,Sexy 1 Bedroom Condo In Liberty Village W. Balcony,123790764,Tina,,Niagara,43.63966,-79.41451,Entire home/apt,125,1,62,2019-01-13,3.17,2,126
18009897,Corky loft with skylight at Downtown Central,19461277,PaperBox Mgnt,,Church-Yonge Corridor,43.65367,-79.37507,Entire home/apt,115,1,199,2019-02-20,8.54,21,185
18019950,Perfect room,123910092,Ewha,,Newtonbrook East,43.78178,-79.41345,Private room,40,5,2,2017-08-15,0.09,1,0
18020851,Luxury Yorkville Downtown Condo,23472830,Benjamin,,Annex,43.67128,-79.3938,Entire home/apt,72,1,132,2019-02-07,5.63,8,66
18023851,"Stylish, New Luxury Condo in the heart of downtown",7027620,Taylor,,Waterfront Communities-The Island,43.64136,-79.38184,Entire home/apt,159,5,126,2019-02-26,5.38,1,55
18024165,Beautiful Home in the Heart of the Beaches,50778946,Dee,,The Beaches,43.67376,-79.30285,Entire home/apt,300,3,17,2019-01-12,0.77,2,229
18024250,"great location, beautiful bedroom in Korean Town",109263412,Frank,,Annex,43.66643,-79.41335,Private room,42,1,231,2019-03-02,9.91,3,75
18025071,Cozy basement room with a queen-size bed,123968743,Kevin,,Agincourt South-Malvern West,43.79004,-79.28979,Private room,36,3,30,2018-10-18,1.35,2,89
18025239,Two Bedroom Condo With Amazing View In Toronto,10467956,S,,Niagara,43.63834,-79.41165,Entire home/apt,250,1,4,2017-08-13,0.18,3,0
18026727,3 bedrooms 2 Bathrooms Downtown + Parking,31261277,Chui Yi,,Rosedale-Moore Park,43.68936,-79.38605,Entire home/apt,230,90,13,2017-10-01,0.60,3,365
18034395,Unique Home in Queen West w Sunroom and Backyard!,31422369,Galyna,,Trinity-Bellwoods,43.64839,-79.40538,Entire home/apt,360,4,14,2018-09-02,0.60,1,0
18034823,Charming Studio Downtown Toronto,50827572,Bel,,Church-Yonge Corridor,43.66754,-79.38017,Entire home/apt,121,1,138,2018-11-27,6.11,1,192
18035842,BRAND NEW 3 BEDROOM * BEACHES * SLEEPS 5 * PATIO,32680192,Iva,,The Beaches,43.66902,-79.30547,Entire home/apt,200,2,37,2019-01-27,1.61,2,336
18037900,Quirky Basement Apartment in Little Portugal,124088320,Jose,,Little Portugal,43.64755,-79.43055,Entire home/apt,80,2,76,2019-02-23,3.45,3,210
18038637,550 Reviews: Spacious Apartment at Dundas Square,82285738,Lydia,,Church-Yonge Corridor,43.66097,-79.37846,Entire home/apt,60,1,53,2018-12-16,2.37,11,35
18038670,Charming Bachelor Suite With Incredible View ☆☆☆☆☆,11206244,Superhost,,Niagara,43.64252,-79.41154,Entire home/apt,295,2,3,2018-09-17,0.16,25,365
18039432,❤️ Bachelor Entertainment Downtown Toronto,32044025,Toronto,,Waterfront Communities-The Island,43.6464,-79.39379,Entire home/apt,299,4,7,2018-12-02,0.40,24,257
18040684,Modern Downtown Master Bedroom w/ Private Bathroom,69996141,Fady,,Waterfront Communities-The Island,43.64971,-79.38821,Private room,80,1,15,2017-05-19,0.65,1,0
18041262,Near airport modern studio in Toronto. FREE wifi,76258852,Patrice,,Willowridge-Martingrove-Richview,43.69049,-79.55855,Entire home/apt,75,14,51,2018-10-28,2.18,2,90
18041625,"Best Location in the city, Master Room",124140841,Qais,,Church-Yonge Corridor,43.66278,-79.38087,Private room,66,1,1,2017-04-07,0.04,2,0
18041629,Beautiful bsmt apt near Main St TTC - East End TO,40114808,Shri,,East End-Danforth,43.6901,-79.30356,Private room,50,2,13,2018-04-23,0.60,1,0
18042143,Aaira Suites York St - 11,52196601,Aaira,,Waterfront Communities-The Island,43.6416,-79.38068,Entire home/apt,200,1,50,2019-02-15,2.24,18,240
18042778,"Bright, minimal, comfy bedroom on Bloor Street",622616,Jaclyn,,Dovercourt-Wallace Emerson-Junction,43.65951,-79.44142,Private room,39,5,4,2018-12-31,0.27,1,14
18042860,Modern Private Room with Amazing Lake View,5949199,Fehmi,,New Toronto,43.60258,-79.51063,Private room,46,2,20,2019-02-28,0.87,1,57
18044279,Spacious Room in the best  location,20611521,Mustafa,,Church-Yonge Corridor,43.6573,-79.3775,Private room,60,1,16,2019-01-27,0.68,2,349
18049018,Upbeat 2 Bedroom in Dundas West,124088320,Jose,,Little Portugal,43.64899,-79.43181,Entire home/apt,125,1,107,2019-02-24,4.63,3,111
18052832,"Spacious Private Room, Downtown Lakeshore",124242339,Hollie,,Niagara,43.63525,-79.40588,Private room,55,1,40,2018-11-28,1.89,1,15
18052905,Art theme condo across CN Tower & Convention Cntr,49904395,Dev,,Waterfront Communities-The Island,43.64448,-79.39275,Entire home/apt,165,2,84,2019-02-27,3.64,7,147
18053476,"Bright, cozy 1 bed in the Toronto Annex",69273263,Emma,,Annex,43.6671,-79.40607,Entire home/apt,80,2,18,2019-03-03,1.19,1,59
18053917,Modern hideaway in Leslieville,18979278,Marianne,,South Riverdale,43.65921,-79.3357,Entire home/apt,74,7,0,,,3,0
18056062,Oakwood Village Apartment,32920872,Tiago & Rachel,,Oakwood Village,43.6865,-79.44021,Entire home/apt,88,1,150,2019-02-25,6.85,1,45
18060903,"Private, cosy, spacious, bright and quiet room",124323378,Suad,,Thorncliffe Park,43.70027,-79.34404,Private room,28,2,1,2017-05-31,0.05,1,0
18061983,Cozy Downtown 2 Bedroom Apartment,7273997,Mike,,Cabbagetown-South St.James Town,43.66732,-79.36439,Entire home/apt,167,4,78,2019-02-24,3.59,1,170
18065310,Apt 3B at The Parkdale Hostellerie,377040,Leanne,,South Parkdale,43.64093,-79.4318,Private room,46,1,46,2018-12-01,1.99,18,267
18067475,Nice and Clean Apt - 2mins walk from subway,47217805,Tiffany,,Danforth,43.68051,-79.34137,Private room,40,1,47,2018-10-01,2.11,2,0
18067848,Furnished 2 Bed 2 Bath w/ Parking @ Yorkville-2,1919294,Toronto Suite Rentals,,Rosedale-Moore Park,43.67305,-79.38609,Entire home/apt,200,4,0,,,79,156
18068935,"Lovely private double room,close to airport",7634560,Cathy,,Markland Wood,43.62725,-79.57549,Private room,50,2,5,2018-10-31,0.23,1,54
18070830,Stately Home in Toronto's High Park,124406108,Nick,,High Park North,43.65677,-79.46313,Entire home/apt,450,2,45,2019-01-25,2.03,1,0
18071621,Apt 3-A1 @ The Parkdale Hostellerie,377040,Leanne,,South Parkdale,43.64022,-79.43077,Shared room,28,1,48,2018-12-17,2.08,18,293
18071754,Apt 3-A2 @ The Parkdale Hostellerie,377040,Leanne,,South Parkdale,43.64048,-79.43031,Shared room,28,1,44,2019-02-04,1.93,18,272
18071919,Apt 3-A3 @ The Parkdale Hostellerie,377040,Leanne,,Roncesvalles,43.64152,-79.43244,Shared room,28,1,33,2018-12-21,1.44,18,323
18072185,Apt 3-A4 @ The Parkdale Hostellerie,377040,Leanne,,South Parkdale,43.64093,-79.43233,Shared room,28,1,31,2019-02-18,1.44,18,302
18074678,"Private Apartment, Prestigious quiet neighbourhood",94035756,Sara,,Markland Wood,43.63085,-79.57251,Entire home/apt,115,2,8,2018-09-14,0.37,1,87
18076912,Fabulous 3 bedroom home in Toronto Chinatown,124466393,Wendy,,Kensington-Chinatown,43.65754,-79.39991,Entire home/apt,158,2,67,2018-12-30,2.90,1,162
18077255,Executive Luxury Townhome Waterfron,68266347,Michael,,Mimico (includes Humber Bay Shores),43.62054,-79.48726,Entire home/apt,283,5,33,2019-02-28,1.45,2,356
18077353,"Charming room, 10 minutes to Downtown!",484997,Jane And Kyle,,East End-Danforth,43.68288,-79.30479,Private room,50,2,2,2018-09-27,0.12,2,173
18077463,The best of King West! Private one bedroom condo,72324958,Sarah,,Waterfront Communities-The Island,43.64244,-79.39896,Entire home/apt,141,5,54,2018-09-28,2.55,1,0
18077785,Toronto Open Concept Condo,83124514,Rasmus,,Islington-City Centre West,43.645,-79.52941,Entire home/apt,74,14,3,2018-08-31,0.15,1,0
18080840,Gorgeous Suite,44610702,Mollika,,Bendale,43.7743,-79.25435,Entire home/apt,200,1,15,2017-11-17,0.71,1,12
18089892,"Quaint 1 Bed+Den beside CN Tower and ACC, MTCC",33238402,Steve,,Waterfront Communities-The Island,43.6447,-79.38871,Entire home/apt,250,1,109,2019-01-27,4.73,55,296
18091053,Weekend Crash Pad in Heart of Downtown Toronto!,25270399,Jeff,,Waterfront Communities-The Island,43.64077,-79.39279,Shared room,46,1,20,2017-08-19,0.87,1,0
18093416,Simple and affordable room (MAX 30 days booking ),78914841,Danilo,,Westminster-Branson,43.7825,-79.44632,Private room,19,1,122,2019-03-04,5.46,1,264
18094897,Kate's Studio,6355605,Kate,,Kensington-Chinatown,43.65436,-79.40496,Entire home/apt,147,3,38,2018-11-11,1.86,2,2
18095112,Cozy Quaint Whole Apartment in the Annex(right DT),82332632,Eva,,Annex,43.67413,-79.41153,Entire home/apt,80,2,2,2017-05-10,0.09,1,0
18095129,BRIGHT Basement apartment! Bloor and Ossington,68227660,Jean-Eric,,Palmerston-Little Italy,43.65916,-79.42481,Entire home/apt,70,7,13,2018-11-30,0.60,1,273
18097383,"Large room in a fun, shared house in the Annex",15895318,Karim,,Annex,43.66887,-79.40367,Private room,98,2,15,2017-10-16,0.65,1,0
18098898,Private Bedroom 10 min walk to Finch subway,2479385,Whitney,,Willowdale East,43.78108,-79.40712,Private room,46,1,60,2019-02-06,2.61,39,83
18101293,Cozy room with great family ...,4123848,Arun,,Malvern,43.80084,-79.22755,Private room,25,6,7,2018-12-31,0.34,2,270
18102268,Heart of Downtown <3,124380715,Saad,,Bay Street Corridor,43.65549,-79.38521,Private room,62,1,7,2019-01-23,0.96,1,65
18107161,"Spacious, Private and Eclectic West-End Gem",451646,Christine,,Dufferin Grove,43.65789,-79.44111,Entire home/apt,100,1,23,2018-09-11,0.99,1,3
18107736,"Walk to TIFF Bell Lightbox from a Peaceful, Elegant Condominium",3718914,Maryrose,,Waterfront Communities-The Island,43.6456,-79.39415,Entire home/apt,275,14,29,2019-03-04,1.49,3,311
18108270,Enjoy your stay in Toronto on our sofa bed.,65450058,Marcello,,Regent Park,43.66006,-79.36312,Shared room,39,1,0,,,1,0
18108645,Great Riverdale 1 Bedroom Apartment with Piano,690462,Lara,,Danforth East York,43.68626,-79.34274,Entire home/apt,70,14,0,,,1,0
18109282,Enormous Downtown Room,7610374,Alec,,Rosedale-Moore Park,43.67229,-79.38055,Private room,117,1,16,2017-06-28,0.71,1,0
18110309,Charming 1-bedroom w/ patio,37787759,Rachel,,Dufferin Grove,43.65555,-79.44073,Entire home/apt,66,2,13,2018-07-01,0.57,1,0
18111807,Amazing Luxury 2  Bedroom Condo/ PARKING /wifi,54422135,Afi,,Newtonbrook West,43.79308,-79.43838,Entire home/apt,137,1,2,2018-08-06,0.09,14,335
