id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1419,Beautiful home in amazing area!,1565,Alexandra,,Little Portugal,43.646167661556824,-79.42451012783086,Entire home/apt,470,4,7,2017-12-04,0.19,1,0
8077,Downtown Harbourfront Private Room,22795,Kathie & Larry,,Waterfront Communities-The Island,43.64105126982716,-79.37627700577787,Private room,98,180,170,2013-08-27,1.56,2,365
10314,Union Inn II (Leslieville),35505,Douglas & Annie,,South Riverdale,43.670185503701774,-79.33584783585275,Private room,69,1,77,2016-08-18,0.71,1,296
12604,Seaton Village Parlour Bedroom,48239,Rona,,Annex,43.667240686103376,-79.41597756109105,Private room,65,1,0,,,1,0
17936,Private Room in Downtown Toronto,69169,Sofia,,Kensington-Chinatown,43.656399885263255,-79.40329494140845,Private room,99,2,116,2018-06-11,1.18,2,23
23691,Queen Bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69601674127723,-79.4546827470826,Private room,70,1,201,2018-07-02,2.02,2,315
27423,Executive Studio Unit- Ideal for One Person,118124,Brent,,Greenwood-Coxwell,43.66890104035062,-79.32592045066609,Entire home/apt,55,120,26,2011-08-30,0.26,1,0
28160,"Luxury,Safety, Affordability For Women Travellers!",86838,Rita,,Mount Pleasant West,43.70410154158459,-79.3902626406518,Entire home/apt,85,30,6,2017-09-30,0.17,1,340
30931,Downtown Toronto - Waterview Condo,22795,Kathie & Larry,,Waterfront Communities-The Island,43.641512065757325,-79.37643460038227,Entire home/apt,130,180,1,2010-08-11,0.01,2,365
40456,Entire Suite in Downtown+Parking,174063,Denis,,South Parkdale,43.63532282971682,-79.44049289722096,Entire home/apt,125,28,97,2018-08-01,0.99,3,351
41887,Great location,183071,Kyle,,Oakridge,43.69458078816815,-79.28680598689006,Entire home/apt,75,2,63,2018-07-24,3.05,2,233
42892,Downtown 2 Bedroom + Den next to Union & Harbour,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.64451421046904,-79.38184533849807,Entire home/apt,135,29,0,,,15,306
43964,Bright entire 2-bedrm basement suite private entry,192364,Mitra,,Wexford/Maryvale,43.74858426311882,-79.29111476151608,Entire home/apt,111,1,22,2018-07-11,1.13,1,323
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67184558616503,-79.38583124645538,Entire home/apt,130,1,37,2018-05-28,0.39,13,334
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67136294798986,-79.38597924665137,Private room,120,1,8,2017-08-27,0.10,13,357
45399,Fountain View Studio - Eaton center,195095,Urbano,,Church-Yonge Corridor,43.659718712346795,-79.38171592414366,Entire home/apt,141,1,57,2018-06-27,0.60,13,335
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67191110057963,-79.38584832890584,Private room,120,1,6,2017-08-23,0.07,13,357
45893,Yonge & Bloor Lakeview Master BR  ,195095,Urbano,,Rosedale-Moore Park,43.671049109962105,-79.38480983819419,Private room,111,1,16,2018-06-17,0.17,13,233
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66898642118456,-79.38547683587745,Entire home/apt,160,1,34,2018-07-24,0.36,13,334
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.642957070445036,-79.4045082155761,Private room,79,1,18,2018-08-02,0.74,1,62
64003,Downtown Toronto 4BR Townhouse,312769,Jerome,,Moss Park,43.65954915765626,-79.36700723178974,Entire home/apt,315,3,63,2018-07-23,0.69,1,13
64645,Furnished Heritage Suite Downtown,304551,Kintoo,,Niagara,43.64585300409799,-79.40853474931316,Private room,88,20,10,2016-07-19,0.11,3,216
65238,Zen South Bedroom in Quiet Art-Filled Home,318911,Magali Michèle,,Palmerston-Little Italy,43.65852603758183,-79.4270916204065,Private room,56,3,43,2018-07-01,0.49,2,143
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Rosedale-Moore Park,43.67094226574906,-79.38580663698613,Entire home/apt,160,1,30,2018-06-30,0.33,13,333
71118,Furnished Heritage Suite Downtown,304551,Kintoo,,Niagara,43.64597004809148,-79.40766308505418,Private room,95,6,10,2015-07-01,0.11,3,263
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65956002308443,-79.4322766425033,Entire home/apt,144,5,271,2018-07-17,3.01,1,250
77021,Private Room in Downtown,69169,Sofia,,Kensington-Chinatown,43.65661861090042,-79.40333536984808,Private room,70,1,33,2018-06-24,0.36,2,224
84076,Great location/Downtown King & Bathurst,544254,Darryl,,Niagara,43.644569069740555,-79.40451314313219,Entire home/apt,144,3,5,2015-07-05,0.08,1,77
84151,North City View Yonge/Bloor,195095,Urbano,,Church-Yonge Corridor,43.670330327166845,-79.38612494766932,Entire home/apt,120,1,24,2017-07-02,0.28,13,297
89575,Private bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69661555522992,-79.45324963409608,Private room,60,1,76,2018-07-02,0.93,2,320
96336,John & Bren's Queen West 3 bedroom townhouse,511506,John,,Niagara,43.64457885419975,-79.41021775856338,Entire home/apt,229,3,92,2018-07-28,1.58,1,266
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66526606172544,-79.32934372341167,Entire home/apt,176,5,17,2017-08-12,0.20,1,311
104722,Annex apartment - with great deck!,455397,Carly,,Annex,43.67175120947654,-79.40398464895661,Entire home/apt,160,2,5,2017-08-07,0.14,1,311
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.656229884774746,-79.46666904320044,Entire home/apt,55,120,12,2017-03-05,0.15,1,280
119441,STYLISH  LAKEVIEW APT. +PARKING,174063,Denis,,South Parkdale,43.63559258703246,-79.44047778653966,Entire home/apt,250,28,75,2018-06-02,0.86,3,356
120907,* Bright * Simple * Spacious * ,607709,Helena,,Trinity-Bellwoods,43.65274454528766,-79.4210613970581,Entire home/apt,90,2,86,2017-10-01,1.18,1,30
122492,Sunny & Stylish Aprtmnt w easy access to dwntwn,613837,Brett,,Danforth East York,43.688724988496254,-79.32989656200445,Entire home/apt,79,3,91,2018-07-31,1.42,1,149
127380,"pleasant apt, centrally located",630920,Peggy,,Yonge-Eglinton,43.70370425342168,-79.40820376988661,Private room,60,1,115,2018-07-08,1.37,2,345
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63633139714898,-79.40075795503826,Entire home/apt,70,150,3,2018-06-19,0.08,1,219
137099,Beautiful 3 Bedroom Home in Little Italy!,149566,Vinita + Joe,,Palmerston-Little Italy,43.657809628522436,-79.42065223772205,Entire home/apt,239,5,10,2017-08-12,0.12,2,301
138006,** A hidden GEM in Downtown Toronto **,605569,Daz & Lyli,,Church-Yonge Corridor,43.65686887691068,-79.37495118192949,Private room,83,2,243,2018-07-25,3.46,1,51
138613,Warm Family Home Downtown Toronto,676621,Jodi,,Little Portugal,43.64775521735152,-79.42709258125016,Entire home/apt,180,3,5,2016-10-07,0.06,1,0
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.645509426313254,-79.3927428428562,Entire home/apt,120,6,7,2015-06-28,0.08,1,220
148945,Downtown Toronto Near Lake Ontario,718884,John,,Waterfront Communities-The Island,43.64835467914463,-79.36301772160975,Private room,78,3,22,2018-03-31,0.26,1,219
149420,Bloor West Village 1 Bedroom ,666759,Jeannie,,High Park-Swansea,43.64617568280419,-79.48832629901773,Entire home/apt,79,4,29,2018-06-29,0.39,1,69
153000,"1,100SqFt. 2B+D Green Technology Condo (Renovated)",735795,Raj,,Waterfront Communities-The Island,43.64366054378301,-79.39154741045502,Entire home/apt,248,3,46,2018-07-22,0.53,1,347
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67039482153813,-79.38578279234947,Entire home/apt,92,180,67,2018-02-10,0.79,1,341
166742,Private room in heart of Kensington,794394,Jesse,,Kensington-Chinatown,43.65557192263943,-79.40018608510795,Private room,100,1,116,2018-08-05,1.35,1,345
171318,Snowbird on the subway line,812294,Joseph,,Willowdale East,43.76329111260527,-79.41104876338186,Shared room,49,1,0,,,1,83
179217,Seminar room or overnight lodging,857989,Charlene,,Downsview-Roding-CFB,43.741101464499216,-79.48615837038439,Private room,79,2,14,2018-08-06,0.29,1,336
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78076489358947,-79.24787862619637,Entire home/apt,79,2,0,,,2,0
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68683320279844,-79.42274260870562,Entire home/apt,96,30,20,2018-04-30,0.25,2,252
183522,Beaches House,880070,John,,The Beaches,43.672543157372246,-79.30022890897294,Entire home/apt,180,120,9,2012-07-22,0.11,1,68
184097,Brand New Condo - One Bedr +Den,206755,Amir,,Mount Pleasant West,43.6965359099738,-79.39468176561675,Entire home/apt,150,1,0,,,1,0
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.669319606530735,-79.38525263449603,Entire home/apt,189,90,56,2016-12-17,0.66,1,175
188083,Unique Retreat in Artist's Home,897683,Hajnal,,Birchcliffe-Cliffside,43.70363296366119,-79.24850419309593,Entire home/apt,60,5,2,2018-06-30,1.25,2,112
190670,Designer's Home: Huge & sunny 2 bdr: Roncesvalles,920827,Natalie,,High Park-Swansea,43.64557503986409,-79.44938206583788,Entire home/apt,165,5,19,2017-07-30,0.29,2,48
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Paul,,Junction Area,43.6659656193834,-79.47387863918954,Entire home/apt,95,4,95,2018-07-21,1.14,2,277
196360,Trendy King West Room Available!,519337,Karie,,South Parkdale,43.642174831711166,-79.4284759492797,Private room,48,29,1,2014-04-01,0.02,1,281
196584,1 Bedroom Apt on Bloor-Danforth subway line!,957466,Karen,,Oakridge,43.694465210731266,-79.28793741678179,Entire home/apt,65,7,12,2018-02-28,0.50,1,39
206529,House with a Room in the Kingsway,1015926,Grant,,Stonegate-Queensway,43.63978279384674,-79.50472739596546,Private room,65,1,19,2018-03-06,0.25,2,338
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.64588633899859,-79.43463716728017,Entire home/apt,250,4,17,2015-08-08,0.22,2,353
218804,Downtown Home Inn B&B - TULIP Room,1132399,Unal,,Church-Yonge Corridor,43.667396661022806,-79.38082934022168,Private room,87,2,13,2016-02-22,0.16,4,285
224740,Riverdale Three Bedroom Apartment with Parkview,1169979,Deborah,,North Riverdale,43.67523471620806,-79.34626585488331,Entire home/apt,225,2,15,2017-08-13,0.41,3,97
224775,"Location, Location downtown Toronto",1170217,Frank,,Church-Yonge Corridor,43.66167804769659,-79.37937136958641,Private room,90,7,16,2018-07-28,0.42,2,185
227435,WOW Central/East - STUDIO-1 -  at Woodbine subway,725614,Joseph,,Woodbine-Lumsden,43.68882104355293,-79.31402881754698,Entire home/apt,65,3,25,2018-07-22,0.34,8,40
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,North St.James Town,43.667707959295136,-79.37679090380234,Entire home/apt,265,3,54,2017-12-28,0.67,2,0
229913,Upscale 2bed Downtown Toronto-lake,1200620,Sergei,,Niagara,43.6347865922553,-79.39957487564944,Entire home/apt,275,5,10,2017-08-26,0.16,1,311
231530,"Lots of plants, light and records. 1 bedroom.",1210571,Jaclyn,,Dovercourt-Wallace Emerson-Junction,43.66822712160279,-79.43594158657956,Entire home/apt,100,2,0,,,1,172
234500,URBAN OASIS: peaceful open concept coach-house,1203746,Lisa,,South Riverdale,43.65766349351391,-79.33866005059643,Entire home/apt,141,1,7,2018-08-04,6.36,1,102
239449,Cozy Cool Central Downtown 1 BR Apt with balcony,349772,Steven,,Annex,43.667626215648816,-79.40683329214602,Entire home/apt,95,28,18,2018-04-28,0.29,1,218
248933,"Bright, top floor apt for 3 adults",1304211,Nadia,,Caledonia-Fairbank,43.68203221613161,-79.45852346128156,Entire home/apt,56,2,73,2018-08-05,0.92,4,101
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68304359376088,-79.45867936408457,Entire home/apt,49,2,39,2018-08-04,0.54,4,148
248941,COZY Apt. for 2,1304211,Nadia,,Caledonia-Fairbank,43.68218931382428,-79.45994772308401,Private room,38,2,10,2018-07-31,0.13,4,80
251549,Room in mid-town apartment,1319225,Kathleen,,Annex,43.6656456735791,-79.41347666709383,Private room,65,5,16,2018-03-02,0.31,1,232
261235,"Heritage private bdrm & bath, 7",1367540,Linda,,Moss Park,43.65626885558264,-79.37115533665128,Private room,64,1,68,2018-05-28,0.83,9,285
261539,Bachelor Pad in St. Lawrence Market,1372040,Hadi,,Moss Park,43.65095988654515,-79.36759209572523,Entire home/apt,101,30,99,2018-05-21,1.36,2,47
264319,  private bdrm & bath  number 2,1367540,Linda,,Moss Park,43.65551305629119,-79.37133389520307,Private room,130,1,86,2017-09-04,1.07,9,164
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.64047118709149,-79.41491481828156,Entire home/apt,105,30,3,2018-05-11,0.21,1,107
268403,Two bedroom apt. in lovely house,1311843,Peter,,Roncesvalles,43.64463490309921,-79.44352777986369,Entire home/apt,120,7,5,2017-07-10,0.14,1,343
268888,Toronto  Downtown Quiet Area,1408862,Dale,,Broadview North,43.68790329250088,-79.35268335841687,Private room,75,1,0,,,1,364
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Yonge-St.Clair,43.6843586595957,-79.40053075211665,Entire home/apt,195,7,0,,,1,0
270330,Large Waterfront Condo Downtown,1415439,Tricia,,Waterfront Communities-The Island,43.64248084935938,-79.37502447800156,Entire home/apt,189,180,79,2017-09-04,0.98,3,341
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.660497999227466,-79.38057140750189,Private room,173,2,0,,,1,0
273500,Beautiful Executive Victorian House,1430894,Ronen,,Palmerston-Little Italy,43.66022709634273,-79.40935183724307,Entire home/apt,252,2,27,2018-07-26,2.60,7,91
280249,private bdrm & bath room 3,1367540,Linda,,Moss Park,43.658305997297234,-79.36884555215596,Private room,75,2,134,2018-01-08,1.66,9,183
283628,Baldwin Village Downtown Apartment,1477264,Gloria,,Kensington-Chinatown,43.65481477262345,-79.39696903095424,Private room,135,3,16,2017-09-20,0.20,1,0
283934,Heritage House  Room 6,1367540,Linda,,Moss Park,43.65651761285991,-79.37268728979534,Private room,85,1,35,2015-10-28,0.43,9,176
284671,Bachelor Apartment,945353,Jeremy,,South Riverdale,43.663512867148704,-79.33246091354842,Entire home/apt,150,1,0,,,1,0
285116,2 bedroom/2 bathroom homr,698423,Carla,,Kingsview Village-The Westway,43.69142645804421,-79.54383782170902,Private room,100,1,2,2018-05-27,0.13,2,88
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67093066171849,-79.37298026418715,Entire home/apt,125,7,12,2018-06-23,0.20,1,250
289239,Gorgeous home with stunning views!!,1270530,Stephanie,,Niagara,43.64294371895058,-79.41037515863412,Entire home/apt,180,30,83,2018-07-24,1.06,1,250
303646,My Neighbour's Bedroom (short-term),569339,Cara,,Kensington-Chinatown,43.65504271576282,-79.40017323817054,Private room,200,1,2,2014-08-03,0.03,6,365
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221640639845,-79.3798724208893,Entire home/apt,90,28,41,2018-07-07,0.52,4,250
309402,"Central, beside subway, indoor pool",1591140,Christina,,Mount Pleasant East,43.70926045104366,-79.37706739307525,Shared room,46,1,85,2018-06-21,1.09,2,137
312035,Stonehouse On Sterling-Queen Room,812337,Maria,,Dufferin Grove,43.656743064790966,-79.44785516677005,Private room,90,2,16,2018-08-05,0.21,2,344
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.677280570046044,-79.3358497300803,Private room,49,28,28,2018-08-01,0.38,1,232
314934,Stonehouse On Sterling-Garden Room,812337,Maria,,Dufferin Grove,43.65699915712618,-79.44783755628671,Private room,85,2,20,2018-07-31,0.28,2,361
321105,Loft One of A Kind in Queen West Fashion District,724179,Hilary,,Waterfront Communities-The Island,43.64724036830284,-79.40269361231756,Entire home/apt,130,2,106,2018-08-05,1.35,1,327
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66205292281563,-79.45609555840069,Entire home/apt,260,5,0,,,1,0
327543,Large 1 Bedroom Suite Condo Waterfront + Parking,1631989,Digio,,Waterfront Communities-The Island,43.64753538410171,-79.37526873665526,Entire home/apt,111,4,50,2018-07-30,1.32,2,287
330641,Elegant Upper Dilworth Crescent,1686893,Rosie,,Broadview North,43.68462277346625,-79.3489636481401,Entire home/apt,130,30,92,2016-11-30,1.20,1,333
341933,"Bright Spacious 2Br Leslieville Home, Local Living",1390920,Sylvia,,South Riverdale,43.66712436349902,-79.33678341063793,Entire home/apt,180,3,115,2018-08-02,1.46,1,155
342529,Working artist's studio/home in West Queen West,1738027,Paula,,Little Portugal,43.6413300765904,-79.42305530131843,Entire home/apt,100,2,151,2018-07-22,1.97,1,8
349827,DOWNTOWN Private Room & Bathroom,1772659,Alcira,,Waterfront Communities-The Island,43.64895474194791,-79.38800202405864,Private room,88,3,84,2018-07-29,1.14,2,357
354080,The Roncy Connection,1792618,Christine,,High Park North,43.657198728625445,-79.45584283410314,Private room,33,2,1,2016-04-01,0.03,1,229
358663,Private Suite 5 min. from Downtown,1815434,Paul,,Palmerston-Little Italy,43.66194702723118,-79.41141401473052,Entire home/apt,74,7,20,2016-10-29,0.26,1,161
361557, Stylish 2 Bdr. Apartment +Parking,174063,Denis,,South Parkdale,43.635403695474864,-79.43853822609101,Entire home/apt,150,60,52,2018-06-24,0.71,3,329
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.671129583419265,-79.29839320198322,Entire home/apt,299,1,1,2017-07-05,0.08,3,280
365021,Fabulous Bed and Sitting Room ,1843167,Laurel,,Lawrence Park South,43.71452799621997,-79.40563280695652,Private room,85,30,1,2012-07-27,0.01,1,90
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64340590335444,-79.40045768225382,Entire home/apt,190,3,9,2017-09-12,0.18,1,343
373068,"The Fleetwood Flat, Luxury Suite!",1876835,Sam,,South Parkdale,43.641425481863415,-79.43130582565585,Entire home/apt,301,1,6,2014-02-22,0.08,1,311
379133,Elegant 3 Bedroom+  Rosedale Home ,1903033,Christie,,Rosedale-Moore Park,43.67423010927881,-79.37027637449499,Entire home/apt,650,7,1,2013-08-02,0.02,2,0
380910,Fab 1 Bdrm Apt Close to Everything ,1910540,Les,,Danforth,43.679801677662596,-79.34217753063815,Entire home/apt,125,1,24,2018-01-01,0.48,1,334
382423,Private Apt. in Kensington Market!,1916855,Manja & Joanne,,Kensington-Chinatown,43.65431705469494,-79.39847075940425,Entire home/apt,112,1,183,2018-08-06,2.37,2,159
382960,Bachelor Suite - Financial District,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64878286503058,-79.3869065296665,Entire home/apt,150,28,8,2018-04-01,0.12,67,59
384549,Spacious room in house downtown!,1923052,Justin,,North St.James Town,43.671443808764245,-79.3768508028714,Private room,65,7,0,,,1,0
388696,Downtown Private Room-5minto Subway,1944849,Suzan,,Dovercourt-Wallace Emerson-Junction,43.66632538175926,-79.42850721057543,Private room,60,3,18,2017-06-05,0.25,1,327
390395,SUNNY DBL RM CORKTOWN FREE PARKING  2 CATS 2 BIKES,1952926,Sean,,Regent Park,43.65765205263412,-79.36281324836305,Private room,65,1,602,2018-07-26,7.76,1,240
396504,Modern 3 bed home w/garden in funky Queen W,1981383,Clare,,Roncesvalles,43.64282571328016,-79.44686246622234,Entire home/apt,301,3,9,2018-07-29,0.15,1,221
399218,Waterfront Condo Near TO and Sauga,752645,Andy,,High Park-Swansea,43.63635161206768,-79.47099267379723,Private room,60,1,35,2018-07-03,0.48,1,220
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.671490361202515,-79.3861143338432,Private room,111,1,2,2018-04-30,0.03,13,199
406646,1BR-Close to Yonge & Eglinton 202,1854872,Raja,,Flemingdon Park,43.720287840199205,-79.33472704100076,Private room,40,3,22,2018-05-12,0.36,3,264
413276,Prime downtown! full apt 1 bedroom,2056128,Robert,,Bay Street Corridor,43.66419873608311,-79.3846465319349,Entire home/apt,168,4,56,2018-08-05,0.75,2,309
415308,Beautiful Seaton Village Apartment-,1299598,Jill,,Annex,43.66859138426266,-79.41411328098721,Entire home/apt,100,3,23,2018-06-19,0.30,1,345
418791,Charming 1BD Apt Toronto West-End,2082581,Haley,,Dufferin Grove,43.65395270636502,-79.43132209268059,Entire home/apt,65,7,3,2013-07-08,0.05,1,0
429943,Super Studio in the Upper Beach,377846,Nick & Nena,,East End-Danforth,43.684986256410596,-79.29131085895249,Entire home/apt,69,2,33,2018-03-25,0.44,11,332
436403,Heritage Home Downtown Toronto,1429488,Derek,,Moss Park,43.661698228383656,-79.37496216812556,Entire home/apt,195,2,176,2018-07-29,2.67,3,322
440460,Bayview Woods 2+1 Bdrm luxury Condo,2188458,Elisa,,Bayview Woods-Steeles,43.7901410788987,-79.38902986356166,Entire home/apt,120,5,7,2014-03-10,0.09,1,99
441952,live next to Harbour front Toronto,2068379,Pavan,,Waterfront Communities-The Island,43.63817524742124,-79.39199910273176,Private room,30,3,18,2016-12-02,0.24,1,194
447884,House available during TIFF,200354,Ayla,,Kensington-Chinatown,43.656461983770896,-79.4030957389442,Private room,200,2,1,2014-03-31,0.02,1,0
449650,A House That's Good for the Soul,1402232,Abigail,,South Parkdale,43.639265714474035,-79.43032823654708,Entire home/apt,250,1,143,2018-08-06,2.94,5,299
454927,Downtown Toronto private bdrm&bath,2260447,David,,Church-Yonge Corridor,43.66077809852059,-79.38051661116636,Private room,90,1,231,2018-08-06,3.05,3,297
455640,Charming House in Great Location ,591649,Melissa,,Humewood-Cedarvale,43.68697834897007,-79.4223447054484,Entire home/apt,141,30,9,2015-11-01,0.12,2,0
456371,Calming Bedroom 1 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.677409308792996,-79.31078980032449,Private room,27,30,11,2018-07-12,0.22,3,189
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.654752476231664,-79.37934006629003,Private room,304,30,7,2018-06-29,0.11,3,365
460994,COMFORTABLE APARTMENT IN YORKVILE,2291374,Daniel,,Church-Yonge Corridor,43.668826759839604,-79.38365164882796,Entire home/apt,195,360,0,,,1,365
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.70629565317769,-79.48767659318858,Private room,55,1,23,2018-07-08,0.32,1,340
464313,Private Downtown Victorian House. Fully Equipped,2307239,Harold,,Waterfront Communities-The Island,43.64427548382117,-79.40268259993667,Entire home/apt,150,3,41,2018-07-14,0.67,1,224
466650,Spacious Scandinavian Style Home in King West,1039434,Juli,,Waterfront Communities-The Island,43.643525398516125,-79.40153724866818,Entire home/apt,165,14,35,2018-06-01,0.48,3,134
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.68767085439999,-79.44004042199204,Entire home/apt,108,2,91,2018-07-08,1.24,2,243
492082,"Downtown Home INN, B&B - Iris room ",1132399,Unal,,Church-Yonge Corridor,43.667364912162185,-79.38012643969897,Shared room,68,3,1,2013-12-02,0.02,4,275
493281,Prestigious Wychwood Park Studio CA,2432916,Denise,,Wychwood,43.677752800305086,-79.42171219448954,Private room,75,3,0,,,1,223
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66444399613831,-79.42534205126516,Entire home/apt,114,3,93,2018-07-21,1.30,2,73
495965,	 Fully furnished lower penthouse,2449438,Greg,,Niagara,43.64277621901334,-79.41018286692525,Entire home/apt,70,360,0,,,1,365
497259,Spacious Modern House in Leslieville w/Parking,2318099,Andjelija,,South Riverdale,43.657754070712556,-79.34908433695134,Entire home/apt,399,5,3,2014-08-16,0.04,1,15
499590,Families with Small Kids Welcome,1615266,Lewelyn,,Parkwoods-Donalda,43.758091223885984,-79.31778072233851,Entire home/apt,183,120,1,2012-07-16,0.01,2,341
506381,"Private+Spacious,Balcony +Location+Bike!",1299496,Alana,,Annex,43.66697143504997,-79.40508901666391,Entire home/apt,75,3,8,2017-05-16,0.11,1,0
509575,Mina's Guest House - Room  # 2,2511000,Arya,,Moss Park,43.657511668693644,-79.37177513764415,Private room,65,3,4,2015-08-31,0.06,15,0
511141,Victorian Charmer in W Queen West,2518222,Katie & Philippe,,Little Portugal,43.64887177601962,-79.4320190640646,Entire home/apt,208,2,66,2018-07-25,0.89,3,98
511463, gorgeous light- filled loft avail!,211533,Sasha,,Dovercourt-Wallace Emerson-Junction,43.660210691301664,-79.4375724418662,Entire home/apt,150,2,6,2016-08-28,0.10,1,0
516823,Cozy + Clean Studio in the Junction,533496,Paul,,Junction Area,43.6658516295361,-79.47555651337386,Entire home/apt,68,4,150,2018-07-25,2.01,2,256
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.652644968628316,-79.411001568618,Entire home/apt,225,2,74,2018-07-26,1.04,1,4
519845,A Calm and Cozy Abode,1615266,Lewelyn,,Parkwoods-Donalda,43.75863859467954,-79.31796904527711,Entire home/apt,52,5,31,2016-10-15,0.43,2,129
525387,Gorgeous Authentic Artist's Loft,1559845,Safiya,,Dovercourt-Wallace Emerson-Junction,43.6587488018069,-79.44550676955099,Entire home/apt,180,2,49,2018-04-19,0.66,1,341
526705,High-Tech Authentic Art Loft in Queen West,1698603,Kyle,,Roncesvalles,43.642789155007314,-79.43347172811023,Entire home/apt,130,3,36,2018-07-14,0.49,2,348
529089,Tryna get lit?,2577688,Cameron,,Niagara,43.64261632333307,-79.4031547092634,Shared room,66,1,0,,,1,0
529189,"Historical, distinctive, and hip",2597290,Caroline,,Trinity-Bellwoods,43.65248498263612,-79.40885052607398,Private room,55,1,124,2018-07-23,1.68,5,331
529227,Little Italy-4 bedroom house,2600229,Orsolya,,Palmerston-Little Italy,43.65899023121971,-79.42473913213233,Entire home/apt,295,7,16,2017-07-23,0.22,1,306
529256,Room in amazing retro modern space ,2597290,Caroline,,Trinity-Bellwoods,43.65037744243337,-79.41018575981688,Private room,55,1,88,2018-08-05,1.18,5,315
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63930949157021,-79.38173981940156,Entire home/apt,220,6,121,2018-08-06,1.63,3,130
534962,Mina's Guest House Room #1 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.660020351213426,-79.37217134098425,Private room,65,3,5,2017-05-08,0.08,15,0
535006,Mina's Guest House Room #3 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.65931060504974,-79.37258236617755,Private room,59,3,5,2018-04-17,0.07,15,278
535025,Toronto Mina's Guest House room #6,2511000,Arya,,Moss Park,43.66014728146336,-79.3720643856376,Private room,39,3,17,2017-06-16,0.26,15,0
535079,Mina's Guest House - Room  #7,2511000,Arya,,Moss Park,43.658518162935835,-79.37165423244309,Private room,55,3,2,2014-02-10,0.03,15,0
535086,Toronto Mina's Guest House -Room 8,2511000,Arya,,Moss Park,43.65796025154172,-79.37145709195775,Private room,55,3,11,2018-05-15,0.17,15,0
535110,Toronto Mina's Guest House-Room # 9,2511000,Arya,,Moss Park,43.65822670254457,-79.37212590769398,Private room,46,3,13,2017-02-25,0.18,15,0
535124,Mina's Guest House-double room #10,2511000,Arya,,Moss Park,43.66003573193961,-79.37174678594835,Private room,46,3,4,2017-04-02,0.06,15,0
